time,TDryBul,relHum,pAtm,HGloHor,HDifHor,winSpe,winDir
993600,301.65,0.84,101076,0.118889,0.032222,0.7,0.0
997200,302.15,0.85,100949,0.125,0.024167,0.7,0.0
1000800,302.75,0.84,100802,0.12,0.029722,2.3,0.0
1004400,304.45,0.68,101189,0.165556,0.044722,4.3,0.0
1008000,304.35,0.68,101179,0.182222,0.034722,3.3,0.0
1011600,303.95,0.66,100946,0.175556,0.036389,3.7,0.0
1015200,304.05,0.66,100873,0.194722,0.033333,1.3,0.0
1018800,305.65,0.59,100859,0.185833,0.029167,4.7,0.0
1022400,304.45,0.66,101039,0.160556,0.043056,3.0,0.0
1026000,301.95,0.76,101186,0.158056,0.051389,1.7,0.0
1029600,303.35,0.74,101056,0.159722,0.053611,2.0,0.0
1033200,304.05,0.76,100983,0.1525,0.056111,2.7,0.0
1036800,304.25,0.69,100929,0.183333,0.034722,3.7,0.0
1040400,304.05,0.72,100883,0.180556,0.033611,2.7,0.0
1044000,304.55,0.75,100843,0.180833,0.036111,0.0,0.0
1047600,304.35,0.74,100736,0.171944,0.034167,1.7,0.0
1051200,303.95,0.76,100783,0.178889,0.0375,2.0,0.0
1054800,304.65,0.71,100843,0.151944,0.050833,1.7,0.0
1058400,304.35,0.7,100833,0.177778,0.037222,2.0,0.0
1062000,303.25,0.75,100882,0.130278,0.050833,0.7,0.0
1065600,302.85,0.76,100959,0.1675,0.038333,1.3,0.0
1069200,303.65,0.76,100836,0.157778,0.045556,0.3,0.0
1072800,303.35,0.75,100899,0.147778,0.047222,1.3,0.0
1076400,304.35,0.77,100839,0.088611,0.0625,1.3,0.0
1080000,301.85,0.81,100859,0.071111,0.053056,2.0,0.0
1083600,302.85,0.81,100719,0.101389,0.051944,2.0,0.0
1087200,301.15,0.83,100792,0.083056,0.060278,3.0,0.0
1090800,298.45,0.95,100905,0.074444,0.058333,0.7,0.0
1094400,299.65,0.89,100925,0.038056,0.032222,1.0,0.0
1098000,302.05,0.82,100929,0.077222,0.064167,2.0,0.0
1101600,302.55,0.8,101112,0.136389,0.062222,1.0,0.0
1105200,303.15,0.75,101082,0.171667,0.0375,1.3,0.0
1108800,303.45,0.78,100949,0.168611,0.033333,0.8,0.0
1112400,303.75,0.77,100806,0.165833,0.033611,2.7,0.0
1116000,305.75,0.61,101209,0.179722,0.063889,5.0,0.0
1119600,305.55,0.64,101169,0.221389,0.0375,4.0,0.0
1123200,304.95,0.58,100949,0.215556,0.038333,4.0,0.0
1126800,305.35,0.59,100889,0.230833,0.038889,1.0,0.0
1130400,307.25,0.53,100890,0.228889,0.032222,5.0,0.0
1134000,305.75,0.61,101059,0.200833,0.046667,4.0,0.0
1137600,303.25,0.71,101209,0.185556,0.056389,2.0,0.0
